organizations_id,CDPNAME,ADDCITY,COUNTRY,ORGTYPE,Sector,Size,Unrestricted_operating_bottomline,year
8011,Playwrights' Preview Productions,New York,USA,501(c)3 nonprofit organization,Theater,Medium,-0.0277428470226048,2018
8101,"ArtsWorcester, Inc.",Worcester,USA,501(c)3 nonprofit organization,Arts Education,Small,-0.2173890009576787,2018
8108,Palace Cultural Arts Association,Marion,USA,501(c)3 nonprofit organization,Performing Arts Centers,Medium,0.1584413930642546,2018
8109,Greater Akron Musical Association,Akron,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,0.0094478212804063,2018
8182,Know Theatre of Cincinnati,Cincinnati,USA,501(c)3 nonprofit organization,Theater,Medium,0.0509954511465603,2018
8185,Cincinnati Museum Association,Cincinnati,USA,501(c)3 nonprofit organization,Art Museums,Large,0.2477802780716909,2018
8191,826CHI,Chicago,USA,501(c)3 nonprofit organization,Arts Education,Medium,0.0324725921318014,2018
8202,Rosewood Arts Centre,Kettering,USA,Program or department within a parent organization,Community,Medium,0.0,2018
8220,McDonough Museum of Art,Youngstown,USA,Program or department within a parent organization,Community,Small,0.1679140165463153,2018
8224,"Darke County Center for the Arts, Inc.",Greenville,USA,501(c)3 nonprofit organization,Community,Small,0.2396670246559451,2018
8230,Portland Opera,Portland,USA,501(c)3 nonprofit organization,Opera,Large,0.0335507229515159,2018
8240,Blue Ash/Montgomery Symphony Orchestra,Cincinnati,USA,501(c)3 nonprofit organization,Symphony Orchestras,Small,-0.0175515795002093,2018
8241,Gateway Arts Council,Sidney,USA,501(c)3 nonprofit organization,Community,Small,0.1874111072536481,2018
8243,The Butler Institute of American Art,Youngstown,USA,501(c)3 nonprofit organization,Art Museums,Medium,1.8191557887956349,2018
8269,Canton Symphony Orchestra,Canton,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,-0.0451541447522844,2018
8284,Cincinnati Shakespeare Company,Cincinnati,USA,501(c)3 nonprofit organization,Theater,Large,1.1135024205430435,2018
8286,Washington Township Town Hall Theatre,Dayton,USA,Program or department within a parent organization,Theater,Small,0.0,2018
8302,Kettering Children's Choir,Kettering,USA,501(c)3 nonprofit organization,Music,Medium,0.0158929233945768,2018
8313,Tuesday Musical Association,Akron,USA,501(c)3 nonprofit organization,Music,Medium,0.0508998965695347,2018
8336,Ashtabula Arts Center,Ashtabula,USA,501(c)3 nonprofit organization,Community,Medium,0.0879513226165646,2018
8368,Toledo Museum of Art,Toledo,USA,501(c)3 nonprofit organization,Art Museums,Large,0.3804423955225917,2018
8371,The Dayton Art Institute,Dayton,USA,501(c)3 nonprofit organization,Art Museums,Medium,0.112673194313246,2018
8375,Magical Theatre Company,Barberton,USA,501(c)3 nonprofit organization,Theater,Medium,0.0521138988276756,2018
8384,Culture Works,Dayton,USA,501(c)3 nonprofit organization,Community,Medium,0.1909091841140265,2018
8400,Canton Ballet,Canton,USA,501(c)3 nonprofit organization,Dance,Medium,-0.0141008191904482,2018
8410,"Champaign County Arts Council, Inc.",Urbana,USA,501(c)3 nonprofit organization,Community,Small,0.1199276783734456,2018
8423,Dayton Visual Arts Center,Dayton,USA,501(c)3 nonprofit organization,Community,Medium,-7.181719260065288e-05,2018
8429,Toledo Opera Association,Toledo,USA,501(c)3 nonprofit organization,Opera,Medium,0.2225334106627253,2018
8435,Cleveland Jazz Orchestra,Pepper Pike,USA,501(c)3 nonprofit organization,Music,Medium,0.1381886330321192,2018
8436,Cincinnati Ballet,Cincinnati,USA,501(c)3 nonprofit organization,Dance,Large,0.0483328590274026,2018
8441,Cincinnati May Festival,Cincinnati,USA,501(c)3 nonprofit organization,Music,Large,0.1436454062924536,2018
8450,Cincinnati Symphony Orchestra,Cincinnati,USA,501(c)3 nonprofit organization,Symphony Orchestras,Large,0.1721275379608467,2018
8456,Ensemble Theatre of Cleveland,Cleveland Heights,USA,501(c)3 nonprofit organization,Theater,Small,-0.1081841914040423,2018
8457,Linton Chamber Music,Cincinnati,USA,501(c)3 nonprofit organization,Music,Medium,0.0902162766850004,2018
8471,Ohio Valley Summer Theater,Athens,USA,501(c)3 nonprofit organization,Theater,Small,0.152726082161566,2018
8478,The Newark Midland Theatre Association,Newark,USA,501(c)3 nonprofit organization,Theater,Medium,-0.0643454812636093,2018
8487,Dayton Contemporary Dance Company,Dayton,USA,501(c)3 nonprofit organization,Dance,Medium,0.20144967905365,2018
8504,Richland Academy of the Arts,Mansfield,USA,501(c)3 nonprofit organization,Arts Education,Medium,-0.0148533290244483,2018
8511,Portsmouth Area Arts Council,Portsmouth,USA,501(c)3 nonprofit organization,Community,Small,0.273180499090165,2018
8560,Tuscarawas County Center for the Arts,New Philadelphia,USA,501(c)3 nonprofit organization,Community,Small,2.8343973230177752,2018
8595,Kennedy Museum of Art,Athens,USA,Program or department within a parent organization,Art Museums,Small,-0.7154591891088721,2018
8603,Wick Poetry Center,Kent,USA,Program or department within a parent organization,Community,Medium,0.0933493208791833,2018
8630,Summit Choral Society,Akron,USA,501(c)3 nonprofit organization,Music,Medium,0.060605040256203,2018
8654,Stuart's Opera House,Nelsonville,USA,501(c)3 nonprofit organization,Performing Arts Centers,Medium,0.0358236994309072,2018
8676,"United Irish of Dayton, Inc.",Dayton,USA,501(c)3 nonprofit organization,Community,Medium,0.1325782953609545,2018
8713,"Arts Place, Inc.",Saint Marys,USA,501(c)3 nonprofit organization,Community,Medium,0.1590276343388443,2018
8716,Community Hall Foundation Inc. dba Akron Civic Theatre,Akron,USA,501(c)3 nonprofit organization,Performing Arts Centers,Medium,-0.0709163118211247,2018
8737,Fairmount Center for the Arts,Novelty,USA,501(c)3 nonprofit organization,Arts Education,Medium,0.3788708545626506,2018
8739,Pasadena Master Chorale Association,Pasadena,USA,501(c)3 nonprofit organization,Music,Small,0.0771602823271431,2018
8746,"Players Guild of Canton, Inc.",Canton,USA,501(c)3 nonprofit organization,Theater,Medium,-0.0126727071570613,2018
8755,MUSE Cincinnati's Women's Choir,Cincinnati,USA,501(c)3 nonprofit organization,Music,Small,0.0679007553154911,2018
8781,Council for the Arts of Greater Lima,Lima,USA,501(c)3 nonprofit organization,Community,Small,0.4345375352293107,2018
8785,Kennedy Heights Arts Center,Cincinnati,USA,501(c)3 nonprofit organization,Community,Medium,0.1365469752313589,2018
8812,Ohio Light Opera,Wooster,USA,501(c)3 nonprofit organization,General Performing Arts,Medium,-0.0075295124183482,2018
8819,Masterworks Chorale,Toledo,USA,501(c)3 nonprofit organization,Music,Small,-0.0099715526276388,2018
8824,Tiffin Theatre Inc,Tiffin,USA,501(c)3 nonprofit organization,Performing Arts Centers,Medium,0.1517817017111767,2018
8829,Akron Art Museum,Akron,USA,501(c)3 nonprofit organization,Art Museums,Medium,0.1126168108502199,2018
8836,Ballet Theatre of Toledo,Holland,USA,501(c)3 nonprofit organization,Dance,Medium,0.0596864497663258,2018
8864,"School of Art Galleries, Kent State University",Kent,USA,Program or department within a parent organization,Community,Small,0.0651885040631015,2018
8865,Pomerene Center for the Arts,Coshocton,USA,501(c)3 nonprofit organization,Community,Small,0.238365205618548,2018
8873,Vocal Arts Ensemble of Cincinnati,Cincinnati,USA,501(c)3 nonprofit organization,Music,Medium,0.0671530745961569,2018
8876,Canton Museum of Art,Canton,USA,501(c)3 nonprofit organization,Art Museums,Medium,-0.222545137346783,2018
8877,Cuyahoga Valley Youth Ballet d.b.a. Ballet Excel Ohio,Cuyahoga Falls,USA,501(c)3 nonprofit organization,Dance,Small,-0.0954529918491011,2018
8881,Peggy R. McConnell Arts Center of Worthington,Columbus,USA,501(c)3 nonprofit organization,Performing Arts Centers,Medium,-0.3525017691484051,2018
8882,Southern Ohio Museum Corporation,Portsmouth,USA,501(c)3 nonprofit organization,Art Museums,Small,0.1201984641589664,2018
8887,Free Street Theater,Chicago,USA,501(c)3 nonprofit organization,Community,Medium,0.3335850248144919,2018
8894,Lake Erie Nature & Science Center,Bay Village,USA,501(c)3 nonprofit organization,Other Museums,Medium,0.0581127923103305,2018
8895,Asian Festival Corp,Delaware,USA,501(c)3 nonprofit organization,Community,Medium,0.031707771634466,2018
8942,Fitton Center for Creative Arts,Hamilton,USA,501(c)3 nonprofit organization,Community,Large,-0.1323413724760008,2018
8945,Baltimore Concert Opera,Baltimore,USA,501(c)3 nonprofit organization,Opera,Small,0.5426900915378932,2018
8968,ROY G BIV Gallery for Emerging Artists,Columbus,USA,501(c)3 nonprofit organization,Community,Medium,0.2894938413995298,2018
8991,Music of the Baroque,Chicago,USA,501(c)3 nonprofit organization,Music,Large,0.0378736213983018,2018
9204,Cassidy Theatre Inc.,Cleveland,USA,501(c)3 nonprofit organization,Theater,Small,0.1163484996942177,2018
9205,Bowling Green State University Art Galleries,Bowling Green,USA,Program or department within a parent organization,Art Museums,Small,-0.0001724237025116,2018
9207,citymusic cleveland,Cleveland Heights,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,-0.0207570040897004,2018
9219,Holland Symphony Orchestra,Holland,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,0.0963688537871699,2018
9230,"Wayne State University College of Fine, Performing and Communication Ar",Detroit,USA,Program or department within a parent organization,Theater,Large,-0.1592993858654827,2018
9242,Old Town Playhouse,Traverse City,USA,501(c)3 nonprofit organization,Theater,Medium,0.2333470501122393,2018
9361,Artists Creating Together,Grand Rapids,USA,501(c)3 nonprofit organization,Arts Education,Medium,0.0647496980952091,2018
9411,SHARP Dance Company,Philadelphia,USA,501(c)3 nonprofit organization,Dance,Small,0.1000877029792436,2018
9419,Quire Cleveland,Solon,USA,501(c)3 nonprofit organization,Music,Small,0.0869096638967757,2018
9451,Arizona Opera,Phoenix,USA,501(c)3 nonprofit organization,General Performing Arts,Large,0.1672449303478834,2018
9478,Saginaw Bay Symphony Orchestra,Saginaw,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,0.3135062705077582,2018
9479,Macomb Center for the Performing Arts,Clinton Township,USA,Program or department within a parent organization,Performing Arts Centers,Medium,0.0,2018
9480,Williamston Theatre,Williamston,USA,501(c)3 nonprofit organization,Theater,Medium,0.041692170660768,2018
9499,Mutual Dance Theatre and Arts Centers,Cincinnati,USA,501(c)3 nonprofit organization,Dance,Small,-0.0577646613462712,2018
9694,Grandville Avenue Arts & Humanities,Grand Rapids,USA,501(c)3 nonprofit organization,Community,Medium,-0.1630956745501961,2018
9705,Michigan Festival of Sacred Music,Kalamazoo,USA,501(c)3 nonprofit organization,Community,Small,-0.0028096579939699,2018
9723,Worcester Chamber Music Society,Worcester,USA,501(c)3 nonprofit organization,Music,Medium,-0.1689098053870363,2018
9807,The Arts of Life,Chicago,USA,501(c)3 nonprofit organization,Arts Education,Medium,0.1089213990189437,2018
9819,Metropolitan Master Chorale,Los Angeles,USA,501(c)3 nonprofit organization,Music,Small,0.1744250266282693,2018
9867,Stagecrafters MI,Royal Oak,USA,501(c)3 nonprofit organization,Theater,Medium,0.1011824598467614,2018
9931,Santa Clarita Shakespeare Festival,Santa Clarita,USA,501(c)3 nonprofit organization,Theater,Small,0.1492798246529589,2018
9964,"Julius & Esther Stulberg String Competition, Inc.",Kalamazoo,USA,501(c)3 nonprofit organization,Music,Medium,0.2334082123920374,2018
9974,Santa Clarita Valley Youth Orchestra Foundation,Santa Clarita,USA,501(c)3 nonprofit organization,Symphony Orchestras,Small,0.0673180877462134,2018
9995,Amy Seiwert's Imagery,San Francisco,USA,501(c)3 nonprofit organization,Dance,Small,0.0471308816277802,2018
9998,MUSYCA,Northridge,USA,501(c)3 nonprofit organization,Music,Medium,0.0502630140729607,2018
10156,Elemental Music,Santa Monica,USA,501(c)3 nonprofit organization,Arts Education,Medium,0.0272864515527133,2018
10167,Cranbrook Art Museum,Bloomfield Hills,USA,Program or department within a parent organization,Art Museums,Medium,0.0238437060722022,2018
10228,Wagner Ensemble,Encino,USA,501(c)3 nonprofit organization,Music,Small,0.3810349387323323,2018
10367,Renaissance Performing Arts Association,Mansfield,USA,501(c)3 nonprofit organization,Performing Arts Centers,Medium,0.2862388532405748,2018
10532,Symphony of the Potomac (SOTP),Glen Echo,USA,501(c)3 nonprofit organization,Symphony Orchestras,Small,-0.0587948450017415,2018
10574,New Albany Symphony Orchestra,New Albany,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,0.024461530572865,2018
10607,Clifton Cultural Arts Center,Cincinnati,USA,501(c)3 nonprofit organization,Community,Medium,-0.1773744944338009,2018
10629,Grand Rapids Womens Chorus,Grand Rapids,USA,501(c)3 nonprofit organization,Music,Small,0.7572498777950822,2018
10630,"Six String Concerts, Inc.",Columbus,USA,501(c)3 nonprofit organization,Music,Small,0.1362917161118397,2018
10660,Johnson-Humrickhouse Museum,Coshocton,USA,Program or department within a parent organization,Other Museums,Small,0.0274599664848137,2018
10673,Firelands Association for the Visual Arts,Oberlin,USA,501(c)3 nonprofit organization,Community,Medium,0.1807541897699135,2018
10676,Voices of Canton Inc.,Canton,USA,501(c)3 nonprofit organization,Opera,Small,-0.2572282128509155,2018
10688,Stories that Soar!,Tucson,USA,Program or department within a parent organization,General Performing Arts,Medium,0.0,2018
10700,Herberger Theater Center,Phoenix,USA,501(c)3 nonprofit organization,Performing Arts Centers,Medium,0.0527152383896813,2018
10736,Downtown Dayton Partnership,Dayton,USA,501(c)3 nonprofit organization,Community,Medium,0.0550557720039709,2018
10742,"Arizona Wind Symphony, Inc.",Tempe,USA,501(c)3 nonprofit organization,Music,Small,0.1844262295081967,2018
10789,Southern Arizona Arts & Cultural Alliance,Tucson,USA,501(c)3 nonprofit organization,Community,Medium,0.0243404951280348,2018
10800,Children's Museum Tucson,Tucson,USA,501(c)3 nonprofit organization,Other Museums,Medium,0.0579530689229431,2018
10874,Grand Canyon Music Festival,Grand Canyon,USA,501(c)3 nonprofit organization,Music,Small,0.009403776695554,2018
10934,Bisbee Community Chorus,Bisbee,USA,501(c)3 nonprofit organization,Music,Small,-0.0173228346456692,2018
10970,"Canyon Movement Company, Inc",Flagstaff,USA,501(c)3 nonprofit organization,Dance,Small,0.1062805219153021,2018
11024,Chandler Cultural Foundation,Chandler,USA,501(c)3 nonprofit organization,Community,Large,0.1610055311655133,2018
11027,Arizona  Natural History Association,Flagstaff,USA,501(c)3 nonprofit organization,Other Museums,Small,0.9453202863096856,2018
11050,Sons of Orpheus,Tucson,USA,501(c)3 nonprofit organization,General Performing Arts,Small,0.1309150865622423,2018
11076,"Phoenix Theatre, Inc.",Phoenix,USA,501(c)3 nonprofit organization,Theater,Large,0.1313219478034035,2018
11089,Theatre Americana of Altadena Inc,Pasadena,USA,501(c)3 nonprofit organization,Theater,Small,0.5919943820224719,2018
11241,"Northampton Academy of Music, Inc.",Northampton,USA,501(c)3 nonprofit organization,Performing Arts Centers,Small,0.1426819055955091,2018
11278,ProMusica Arizona Chorale & Orchestra,Phoenix,USA,501(c)3 nonprofit organization,General Performing Arts,Small,-0.0112650954939618,2018
11294,Grosse Pointe Theatre,Grosse Pointe,USA,501(c)3 nonprofit organization,General Performing Arts,Medium,0.0139256188237178,2018
11404,Hozhoni Gallery,Flagstaff,USA,501(c)3 nonprofit organization,Community,Small,-0.5824157537096103,2018
11417,Many Mouths One Stomach,Tucson,USA,501(c)3 nonprofit organization,Community,Small,0.1534174098229735,2018
11469,Sedona Arts Center,Sedona,USA,501(c)3 nonprofit organization,Community,Medium,0.0634899165929702,2018
11474,Young Arts Arizona Ltd.,Phoenix,USA,501(c)3 nonprofit organization,Community,Small,-0.2151607963246554,2018
11484,West Valley Symphony,Sun City,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,0.4934799096188719,2018
11496,"Cultural Coalition, Inc.",Mesa,USA,501(c)3 nonprofit organization,Community,Small,0.0840683482506102,2018
11500,Del E. Webb Center for the Performing Arts,Wickenburg,USA,501(c)3 nonprofit organization,Performing Arts Centers,Medium,0.2971339056852672,2018
11515,The Phoenix Symphony Association,Phoenix,USA,501(c)3 nonprofit organization,General Performing Arts,Large,0.0638161228498935,2018
11555,La Salle University Art Museum,Philadelphia,USA,Program or department within a parent organization,Art Museums,Small,14.441558021625536,2018
11663,Arizona Dance Education Organization,Phoenix,USA,501(c)3 nonprofit organization,Dance,Small,-0.053376959515554,2018
11692,CORNINGWORKS,Pittsburgh,USA,501(c)3 nonprofit organization,Community,Small,0.0703124467613888,2018
11711,Oxford Community Arts Center,Oxford,USA,501(c)3 nonprofit organization,Community,Medium,0.0811254514019235,2018
11715,Ballet Folklorico De Colores,Flagstaff,USA,501(c)3 nonprofit organization,Dance,Small,-0.0098709748974084,2018
11746,Glass Axis,Columbus,USA,501(c)3 nonprofit organization,Arts Education,Medium,0.3213497330102003,2018
